Date,Close,High,Low,Open,Volume
2025-07-03,108.73397827148438,108.99564172508072,107.20279235468227,107.43537634054778,11223600
2025-07-07,107.67765045166016,108.58861484508506,106.81514444271116,108.09436741953417,15415900
2025-07-08,110.6624984741211,110.9241545075964,107.42567234196552,107.4644375679824,17913400
2025-07-09,110.2845458984375,110.74002066471733,109.7709122030218,110.40083418186606,10652100
2025-07-10,111.379638671875,111.70913200837082,109.57709629512104,110.19732513511048,14901700
2025-07-11,111.86418914794922,112.18399671227975,110.97261114470416,111.30210447010357,11683900
2025-07-14,110.40084075927734,111.67037794745777,109.72246775315898,111.67037794745777,13220300
2025-07-15,109.42204284667969,110.53651169207183,109.1216141879024,110.14887421213247,10959300
2025-07-16,108.76304626464844,109.99381076178989,108.6370574322415,109.39296085183982,11158900
2025-07-17,108.21066284179688,108.76305441240078,107.65826387748159,108.04590877120798,13151400
2025-07-18,104.4408187866211,108.27849491615278,104.02410183988316,107.67764499019941,32366600
2025-07-21,104.7121810913086,105.40993303196863,104.12102428822786,104.27607781047072,17010400
2025-07-22,105.18704223632812,106.05924140453212,104.28577099480256,104.64434381776182,13970900
2025-07-23,106.53410339355469,106.60194069643123,105.48746438313533,105.56499484176895,12002700
2025-07-24,107.3675308227539,107.52258433689845,105.75880717545196,106.27244088744028,15647200
2025-07-25,106.98957824707031,107.55166294298876,106.31119787118948,107.30938582168368,10548900
2025-07-28,107.99745178222656,108.64675269177111,107.41598077707704,107.57104168343983,12353000
2025-07-29,109.39295959472656,109.50925527090942,107.96837637846804,108.44323745055422,15928000
2025-07-30,108.44324493408203,109.13131109646395,107.82301607239378,108.93749234982809,12996900
2025-07-31,108.19126892089844,109.02470279599133,106.95081126319111,106.95081126319111,17233700
2025-08-01,106.2530517578125,109.06346779158018,105.49714833635109,108.54014833201978,19652000
2025-08-04,104.05318450927734,106.52440680036018,103.7818279128161,105.84603379348519,19129500
2025-08-05,103.92719268798828,104.48927738825077,102.79333752600816,103.90781377136695,21314300
2025-08-06,103.2197494506836,105.68128595286021,103.08407485080633,104.96414033212473,15321800
2025-08-07,102.67704010009766,104.72185957646,102.61889595751077,103.83028155281022,13468300
2025-08-08,103.50078582763672,104.1888519426181,102.6770377269038,103.2100503340003,14417700
2025-08-11,102.56075286865234,104.20823433770178,102.27001736530904,103.80121054798994,13570700
2025-08-12,102.85147857666016,103.9659547885047,102.51229209315377,103.05499046676398,14109400
2025-08-13,104.27607727050781,104.27607727050781,102.47353479728595,102.7255050875512,17958700
2025-08-14,104.06287384033203,104.26638574937492,103.1519168275274,104.2276279136909,13683500
2025-08-15,104.16068267822266,105.20727767225166,103.63249350424832,103.86724922324527,19271900
2025-08-18,104.38565063476562,104.88449718842561,103.35861492943839,103.77920958007088,13040000
2025-08-19,105.0703353881836,105.10946133942112,103.82811815206907,103.87701999423186,16113600
2025-08-20,106.15605926513672,106.93856338685328,105.32465329988311,105.52027559905606,18959700
2025-08-21,106.84075164794922,107.17331104721137,105.59852692126454,106.04846417689045,12194900
2025-08-22,108.84590911865234,108.9730703319415,107.20265639990329,107.20265639990329,13586700
2025-08-25,109.29584503173828,109.47190808736983,108.12209630253625,108.47422241379935,9744900
2025-08-26,109.05131530761719,109.36431547164318,107.94603511082502,108.93394491017779,18143900
2025-08-27,110.28376007080078,110.50873244358608,108.98285006787607,108.98285006787607,15262600
2025-08-28,110.87062072753906,111.1640616187283,109.61862018848711,110.4011242566505,14189800
2025-08-29,111.79006958007812,112.27913279070275,111.09560071649264,111.23253781846655,14597900
2025-09-02,112.18132019042969,112.71928523765276,110.8510676777316,111.68247363253984,15206700
2025-09-03,109.4621353149414,111.92701070150105,109.02197393206504,111.47707342707002,14920100
2025-09-04,109.94141387939453,110.65544200503547,108.9437207267698,109.65775631492329,12864400
2025-09-05,106.84075164794922,109.33496952995232,106.63533853368457,109.15890647666285,16826700
2025-09-08,107.44718170166016,107.64281145580675,105.97999212686503,107.32981131168427,15440500
2025-09-09,108.22969055175781,110.04900630149459,108.1123126941091,108.1123126941091,14899500
2025-09-10,110.03922271728516,110.09790791473041,108.41552927118416,108.72853689092521,15837600
2025-09-11,109.68709564208984,110.30331259737805,108.44487837785454,108.96328418409082,11534500
2025-09-12,109.7066650390625,110.74347667695436,109.43278336748516,110.39135056172458,11105700
2025-09-15,109.89250183105469,110.00009633429147,108.88503281212152,109.72622213060235,12880500
2025-09-16,112.17153930664062,112.79753962492748,110.31309759687737,110.48916065280257,17208000
2025-09-17,112.76819610595703,112.96381840538344,111.55532143198607,112.02481793561441,13302000
2025-09-18,111.43794250488281,112.82688022000698,110.91953670011902,112.65081716720869,14628700
2025-09-19,110.35222625732422,111.48685652613011,110.17616319707892,111.40860461879606,38746500
2025-09-22,109.5697250366211,110.33266995974442,109.11978775119728,109.99031972163878,15611500
2025-09-23,111.4574966430664,112.24000072243238,110.01965715068778,110.25440538949279,25369100
2025-09-24,112.05415344238281,113.22790955219149,111.96612565196591,112.06393679548866,14756100
2025-09-25,113.0616226196289,113.36484686640543,111.90744067629603,112.13240556058528,15012600
2025-09-26,114.6559829711914,115.77104652046233,113.38441560885875,113.42354156212417,18568900
2025-09-29,111.72160339355469,113.95173048719916,111.18363086547707,113.52135246473706,19189300
2025-09-30,110.28376007080078,111.0075715728927,109.49148001395034,110.87063446337565,18076200
2025-10-01,109.54037475585938,110.54784376589994,108.85568925268005,110.0979065120232,16614000
2025-10-02,108.8556900024414,110.61631307810582,108.60137504414647,109.52081626547348,13062600
2025-10-03,110.78260040283203,111.26188025905991,109.45234787482161,109.45234787482161,12950100
2025-10-06,111.70203399658203,112.25956575657106,110.70434833331672,110.811942836342,12036800
2025-10-07,111.76072692871094,112.00525853390788,109.29584416931891,111.57488052075732,11945000
2025-10-08,111.52597045898438,112.49432098201136,110.92932021185828,111.87809656508286,12301000
2025-10-09,110.44026184082031,112.98338913649347,110.2739746716223,111.92701077194054,10976200
2025-10-10,108.30794525146484,110.15660364768557,108.28837854342899,109.80447752816615,13811600
2025-10-13,109.78490447998047,109.8435971381859,108.88502998762696,109.10021898851849,10296500
2025-10-14,109.83381652832031,110.48915943830576,108.28837499468796,108.33728430066219,11167200
2025-10-15,109.16868591308594,111.08581272316219,108.54268562663296,110.33265869376197,12182900
2025-10-16,108.21990203857422,109.73600091191184,107.97537044368183,109.43277665973709,11782200
2025-10-17,109.78490447998047,110.44025483610798,108.74809288933457,109.18824678205839,13460100
2025-10-20,110.23484802246094,110.6750094028377,109.53060324638079,109.55016249189165,9523600
2025-10-21,110.24462890625,110.88041257753997,109.54037668343724,110.42069196195318,9202300
2025-10-22,112.20088195800781,112.66060257438927,110.60653856264305,110.9684405659551,12938800
2025-10-23,113.44309997558594,114.29406514372475,112.83665893808067,114.07887614775476,15001100
2025-10-24,112.86601257324219,113.92239094994473,112.66060691041326,113.80501308725131,9919400
2025-10-27,113.40398406982422,113.45288591527756,112.58235396357391,113.16922834660261,10975400
2025-10-28,112.51387786865234,113.63872471386321,112.4747519174045,112.96381511423425,9535200
2025-10-29,113.90281677246094,114.48969858493084,112.29869006673762,112.40628456818962,12570600
2025-10-30,112.18132019042969,113.97128584665982,112.02481638304766,113.88325805189164,16172900
2025-10-31,111.8585433959961,112.70951610904078,110.15660543241947,111.48685802493144,20213400
2025-11-03,111.27166748046875,112.47475883970789,111.15428961950117,111.99547896682066,12290300
2025-11-04,111.64334106445312,111.848746702585,110.0489977994227,110.89996294846738,16860700
2025-11-05,111.19341278076172,112.6606024247043,111.18362942696528,111.59444073626622,12400900
2025-11-06,111.99547576904297,112.42585378445636,111.15428644574173,111.15428644574173,14219700
2025-11-07,114.6559829711914,114.93964053548139,112.38672991938411,112.68994672905053,17181100
2025-11-10,115.63410186767578,115.85906675612755,112.9344709686703,114.87116448507929,13048000
2025-11-11,117.15998840332031,118.16745748219556,116.23077123372987,116.23077123372987,16077100
2025-11-12,115.53629302978516,116.67091577303606,115.2135095268513,116.49485272257324,13790900
2025-11-13,116.19163513183594,117.14041892714476,115.6927885818516,116.03513132693413,17291900
2025-11-14,117.70126342773438,117.8887353636572,115.1062932109266,116.87244686746136,17064300
2025-11-17,116.11270141601562,117.90846178816332,115.55029315462276,117.38552169764868,16034900
2025-11-18,117.44471740722656,117.88872867324781,114.92868367757431,115.69829417200403,15808500
2025-11-19,115.78709411621094,116.60604172062995,114.3860079315462,115.29375327419233,15919200
2025-11-20,115.46148681640625,117.42498877850575,115.1852171506071,116.408707853123,14401000
2025-11-21,115.52069091796875,115.81669090021714,114.10973583867872,115.43188565384565,15667600
2025-11-24,114.42547607421875,115.63909032972836,113.21185429092529,115.63909032972836,18034900
2025-11-25,112.98491668701172,114.35640356418065,112.66917886337103,113.64599157904323,14434600
2025-11-26,113.241455078125,114.1985375288773,112.78758240073623,112.88625659268574,11650600
2025-11-28,114.37613677978516,117.15857877347882,113.29078845403497,113.41905436046002,7240800
2025-12-01,115.0766830444336,115.84630108764226,114.55374295204415,114.55374295204415,12658100
2025-12-02,113.84333038330078,115.04708324638574,113.16252513788129,114.88921809084783,14607700
2025-12-03,116.2311019897461,116.40870498878743,114.33666749071055,114.40573490546087,16819100
2025-12-04,115.57988739013672,116.76390235401759,115.10628441569779,115.9350933848577,13686900
2025-12-05,114.9878921508789,117.19805716507028,114.85962623326688,115.19509441522956,12516900
2025-12-08,114.43534088134766,115.44175285038263,113.50785772306068,114.28733712854685,14904200
2025-12-09,116.67510986328125,118.86554441991682,115.33322216241953,115.34309108710077,23790800
2025-12-10,117.94792938232422,118.27353614463954,116.79351361897044,117.14871962735373,19845200
2025-12-11,117.94792938232422,118.75700806191198,117.48418778650247,117.52365595718771,14781800
2025-12-12,117.23751831054688,118.32286666589587,116.7343085399838,117.84926366942325,14459500
2025-12-15,116.19164276123047,117.44472524749287,115.29375877259989,117.42499492509607,16358700
2025-12-16,113.15265655517578,115.28388509197318,113.08358913795975,115.21481767475714,17638700
2025-12-17,115.84630584716797,116.05350810769643,113.63613334596256,113.67560151860383,18502200
2025-12-18,114.9878921508789,115.43189592766112,114.0900081442417,115.43189592766112,13705600
2025-12-19,115.1358871459961,116.00416431060746,114.41560621051228,115.19508563764711,45412800
2025-12-22,116.57644653320312,116.88231545701277,115.77722922241493,115.77722922241493,11768600
2025-12-23,117.82952880859375,118.43140525803896,116.74418042571656,116.89218418878711,12567600
2025-12-24,117.63218688964844,118.45113446144582,117.53352023073174,117.74072247279187,6137400
2025-12-26,117.5236587524414,117.95780111252107,116.95138155556984,117.30658757240157,8066100
2025-12-29,118.92474365234375,119.68449277406494,117.80979604551057,118.54980731774646,14782500
2025-12-30,119.37861633300781,120.17783362594038,119.02341032010088,119.48715192182848,11150500
2025-12-31,118.73727416992188,119.645027070368,118.27354008642878,119.56609072636675,10559900
2026-01-02,121.01651763916016,121.04611688709142,118.01700422831561,118.49060725078435,14175100
2026-01-05,123.69042205810547,124.2528303421078,120.75997612069915,123.54241829330819,30112200
2026-01-06,119.43782043457031,124.1245584169034,119.38848333943223,123.68054714401208,23328600
2026-01-07,116.91191101074219,118.52020697869004,116.6948398351087,118.20446913989147,20353000
2026-01-08,121.27305603027344,121.98346055829089,117.07965864379567,117.39539649884262,20232700
2026-01-09,122.95040893554688,123.19707936395015,121.46051744021162,121.58879088076311,16137700
2026-01-12,122.37812805175781,122.84186964764413,120.92770477195467,122.80240147695339,15314900
2026-01-13,124.85469818115234,125.44670567169717,123.14773559683472,123.33520752115764,21619700
2026-01-14,128.4659423828125,129.96570264290852,125.43683014660162,125.65390130486156,27593900
2026-01-15,127.41020965576172,128.46595122032,126.59126205791011,127.41020965576172,17400000
2026-01-16,128.1600799560547,128.4264882192749,127.15366044933069,127.19313614676857,16592400
2026-01-20,128.72250366210938,130.18278839040843,128.3376983939911,129.75850742241903,16477300
2026-01-21,131.83055114746094,131.94894814141026,130.15319515904696,130.15319515904696,18879900
2026-01-22,131.8601531982422,132.39295473790614,130.09399942683189,131.2780145581945,16600100
2026-01-23,133.17242431640625,134.1689673689743,132.68894488495607,133.29082129734618,17758200
2026-01-26,133.0441436767578,135.11618106437444,132.3830688097061,135.10630461278626,16056100
2026-01-27,135.00765991210938,135.10631904956838,132.91589950893422,133.4487010068035,14517000
2026-01-28,135.74766540527344,136.17193129495084,134.84978147594126,135.8562009907484,15637300
2026-01-29,138.63864135742188,140.4442706895522,137.25729298858514,138.4511844795975,35760600
2026-01-30,139.51678466796875,140.31600948196575,135.99433887052737,136.89222281998863,29657700
2026-02-02,136.55674743652344,138.4511896351406,136.2212792566809,137.96771016026025,27735600
2026-02-03,141.81576538085938,143.07871683127658,136.4679520395934,136.79355882759344,37577800
2026-02-04,145.6243438720703,145.87101428924865,142.20055727718952,142.20055727718952,29426200
2026-02-05,144.13446044921875,144.77579751377746,141.88482744155422,144.62780128520777,18431700
2026-02-06,147.06491088867188,147.57798958994934,144.1443264224402,144.6672665207462,17216000
2026-02-09,149.19615173339844,149.53161990987115,146.65051105111957,147.27211030621467,21297300
2026-02-10,149.57107543945312,149.75854737153173,147.82465966871308,149.33428146677946,15800300
2026-02-11,153.4882049560547,154.83995408588135,151.52471798158845,151.91938464479432,23091500
2026-02-12,148.91920471191406,154.20334596774293,148.86955392329364,152.8525141182461,30652500
2026-02-13,147.44918823242188,150.63755397112487,146.9823556296224,149.53503667709694,20166000
2026-02-17,145.20443725585938,148.12461916232286,144.1714401084163,147.20088103709168,19766600
2026-02-18,149.66415405273438,149.96213457527915,146.61485893888485,147.1512117547303,19849700
2026-02-19,149.95220947265625,152.34596565632472,149.82308104142925,151.17391296007145,20305000
2026-02-20,146.28707885742188,149.79327938752533,145.47261494560635,149.47544461771784,25908600
2026-02-23,149.74362182617188,150.2501932791706,147.13136269897575,147.15121695350626,16073100
2026-02-24,148.25372314453125,149.7038868797102,147.0320197225123,149.40590636909334,14185500
2026-02-25,148.05508422851562,149.16752870809867,146.33675156146265,148.89935987129022,15225700
2026-02-26,147.53857421875,149.94227252800187,145.78051802335915,146.8134999377823,15632100
2026-02-27,151.47189331054688,152.61413431248826,148.24380378097783,149.98200583536115,30275100
2026-03-02,153.1802978515625,158.53395953870333,151.99831803716847,158.27571783411466,31493100
2026-03-03,150.80641174316406,154.99796304377034,149.2867277341108,154.38213258261683,25198900
2026-03-04,148.80996704101562,150.14092953686614,146.8631740879252,149.70389345621814,16764800
2026-03-05,149.74362182617188,151.30304469422904,148.46232523665645,149.9820092838136,22969300
2026-03-06,150.1905975341797,152.7631329506698,148.94902463171314,152.11750594783567,21136400
2026-03-09,149.42578125,152.8525193577848,148.4623194854107,150.99513118452776,25532700
2026-03-10,147.13136291503906,149.3860484370434,146.70425394729372,148.2438074071617,19617600
2026-03-11,150.55809020996094,150.78653536813772,146.66451961480584,146.9922966622343,15297400
2026-03-12,152.4949493408203,153.95504029024,150.607764586727,151.24344930814027,26054000
2026-03-13,155.06747436523438,155.83228746743393,151.94864404183042,153.25975221702967,22414100
2026-03-16,156.1699981689453,156.7162932647919,153.71664895698615,154.94829470435673,22835600
2026-03-17,157.73934936523438,159.36829238305089,155.74290562359263,157.1831271380657,21592200
2026-03-18,156.52757263183594,159.10010800410745,156.46797955848893,158.5836245978209,18947100
2026-03-19,157.09373474121094,158.48429028446628,153.79610994446438,157.19305147663275,27082700
2026-03-20,158.5935516357422,161.3448813824297,158.02740228334451,158.27571685943028,53942100
2026-03-23,160.04371643066406,160.3317546721225,153.9749075468967,155.0674825949629,25021300
2026-03-24,164.2650604248047,166.35089373485314,160.16289884783137,160.61980432865266,26131800
2026-03-25,162.1593475341797,163.8876224635627,161.83157047054226,162.76523571437266,17192300
2026-03-26,164.31471252441406,164.5630270982508,160.96743691898868,162.9837500460696,18625200
2026-03-27,169.8372344970703,170.07560677850861,163.68896347300407,164.46370369951495,30338300
2026-03-30,170.31399536132812,175.22069359950967,169.8968287100872,171.34697728498398,29813500
2026-03-31,168.51620483398438,173.20438516733364,164.8510793251324,171.50590682570027,32006700
2026-04-01,159.69607543945312,166.86740190025927,158.4545025086476,164.65244003535972,37927600
2026-04-02,159.60667419433594,165.77479957775347,158.51408403248303,163.38105866010596,25377700
2026-04-06,162.2686004638672,162.64604346041736,158.4544923034983,159.487489402714,16344300
2026-04-07,162.8049774169922,165.11927115752792,160.67940518515758,163.11288507606477,25227500
2026-04-08,155.16680908203125,155.2959375077992,149.96213025990082,152.48501476813874,31311200
2026-04-09,153.99476623535156,158.15652110139501,153.26969189141946,155.80250368747105,25868400
2026-04-10,151.4818115234375,154.07421618394392,150.89579278843675,153.0014954462256,21065000
2026-04-13,151.61094665527344,153.5775938501499,150.2601147579226,153.2299625378998,18685600
2026-04-14,148.23387145996094,149.0980013153962,145.73085634569497,149.05827765272088,18528200
2026-04-15,148.0054168701172,149.21719323350692,145.90964120778764,147.5981924772423,15626500
2026-04-16,150.9553985595703,151.7500082642809,148.3431394263767,148.5219186530788,15191000
2026-04-17,145.45274353027344,145.81031711382454,141.01287784947976,143.88339364446122,28947400
2026-04-20,146.6843719482422,148.36298082556593,145.36335180517733,146.38640659622348,16354400
2026-04-21,147.35980224609375,147.80676545067388,145.25409949638887,146.3764710712823,17515900
2026-04-22,148.4921112060547,149.6641486885593,147.18100301621726,148.362982781199,13738700
2026-04-23,149.51516723632812,150.2104449991002,147.4988541463299,148.83975888275486,12970400
2026-04-24,147.90609741210938,149.28672584587542,145.95930447127088,148.6311717290291,13735900
2026-04-27,147.19094848632812,150.16078107497748,146.97243044995622,148.15441024053547,13940800
2026-04-28,149.5449676513672,151.2831696813456,148.8198933339478,150.50842941760018,15173600
2026-04-29,153.62725830078125,153.90536941024126,149.99192931237258,150.99512988770653,14669100
2026-04-30,153.28955078125,154.6403826360389,150.3197030948466,151.4023509728099,22885900
2026-05-01,151.72019958496094,153.96495780190406,150.11112604973115,151.5811440344586,15458200
2026-05-04,152.65386962890625,153.42860988574816,148.51198436166095,151.64074192537495,14238500
2026-05-05,153.83584594726562,154.24307032010233,151.3824968040683,152.06784743638346,12494600
2026-05-06,147.6875762939453,149.31651926928876,146.09835698125573,148.0650192907908,20527000
2026-05-07,145.591796875,146.08842600263094,143.2179102511608,145.81031490363108,22509400
2026-05-08,143.59535217285156,145.51233331644596,142.9497252181697,144.8667215176822,19550100
2026-05-11,148.6708984375,148.71063725771492,145.01571508552792,145.0355844956354,14849500
2026-05-12,149.614501953125,150.78653946738183,148.76029921246098,150.2303172466553,16443100
2026-05-13,150.5481719970703,150.76667488570803,148.67089920812532,149.04834222252728,15772800
2026-05-14,151.75,152.08770418043682,150.240243158863,150.87592785682824,11331500
2026-05-15,157.9199981689453,158.0,153.0,153.75,27882400
2026-05-18,160.49000549316406,161.72999572753906,155.22999572753906,157.32000732421875,20065200
2026-05-19,162.5500030517578,163.32000732421875,159.63999938964844,161.5,20715600
2026-05-20,156.27999877929688,163.67999267578125,156.27000427246094,161.61000061035156,18509700
2026-05-21,155.2899932861328,159.38999938964844,153.4600067138672,158.4199981689453,17061700
2026-05-22,154.9199981689453,155.5500030517578,153.1699981689453,154.02999877929688,12948500
2026-05-26,149.80999755859375,154.5500030517578,149.47000122070312,153.5,13057800
2026-05-27,147.89999389648438,148.69000244140625,145.75,147.22999572753906,16241100
2026-05-28,146.9600067138672,150.2100067138672,146.8699951171875,149.33999633789062,14012500
2026-05-29,145.25999450683594,146.92999267578125,144.7100067138672,146.19000244140625,27959900
2026-06-01,149.3800048828125,149.64999389648438,147.0,147.02000427246094,16732100
2026-06-02,149.55999755859375,150.8300018310547,148.5,149.02999877929688,10462400
2026-06-03,152.52999877929688,154.91000366210938,150.02000427246094,150.61000061035156,14373000
2026-06-04,152.0399932861328,153.42999267578125,150.94000244140625,152.0500030517578,11799400
2026-06-05,149.9199981689453,152.1300048828125,149.3000030517578,152.00999450683594,16584000
2026-06-08,151.75,153.80999755859375,150.89999389648438,151.16000366210938,13870900
2026-06-09,148.91000366210938,151.1300048828125,147.77999877929688,150.91000366210938,18163500
2026-06-10,150.6199951171875,152.49000549316406,149.55999755859375,151.22999572753906,14596500
2026-06-11,146.60000610351562,152.49000549316406,146.4199981689453,152.3000030517578,17285800
2026-06-12,147.00999450683594,148.91000366210938,145.14999389648438,145.6300048828125,17713100
2026-06-15,140.9199981689453,141.97999572753906,137.72000122070312,139.74000549316406,23631400
2026-06-16,141.86000061035156,142.14999389648438,139.97999572753906,140.19000244140625,18925400
2026-06-17,140.74000549316406,142.33999633789062,140.32000732421875,141.22000122070312,16663200
2026-06-18,137.80999755859375,138.4600067138672,135.85000610351562,138.32000732421875,48063400
2026-06-22,138.47000122070312,139.0,137.02000427246094,138.5399932861328,15783300
2026-06-23,139.72999572753906,140.38999938964844,138.5,139.4600067138672,13699400
2026-06-24,136.89999389648438,137.63999938964844,135.58999633789062,137.1199951171875,16212900
2026-06-25,137.5500030517578,138.07000732421875,134.9499969482422,135.63999938964844,13288800
2026-06-26,136.5399932861328,137.5800018310547,135.9199981689453,136.97000122070312,22684200
2026-06-29,136.05999755859375,137.38999938964844,135.38999938964844,136.5800018310547,11972700
2026-06-30,136.72000122070312,137.3000030517578,135.3300018310547,136.47999572753906,28784000
2026-07-01,136.27999877929688,137.49000549316406,135.6300048828125,136.52999877929688,12433400
2026-07-02,137.08999633789062,139.13999938964844,136.3300018310547,137.14999389648438,13703300
2026-07-06,136.44000244140625,137.3699951171875,136.00999450683594,136.5500030517578,13915100
2026-07-07,141.69000244140625,141.74000549316406,138.1300048828125,138.55999755859375,14667800
2026-07-08,141.1300048828125,143.99000549316406,139.80999755859375,143.44000244140625,18291400
2026-07-09,137.4600067138672,140.0500030517578,137.1199951171875,139.66000366210938,14110200
2026-07-10,138.8800048828125,138.97000122070312,137.13999938964844,137.89999389648438,9753500
2026-07-13,144.50999450683594,145.22999572753906,140.49000549316406,140.9199981689453,18724300
2026-07-14,145.08999633789062,146.0,143.88999938964844,145.50999450683594,16096400
2026-07-15,144.50999450683594,145.08999633789062,142.02999877929688,145.08999633789062,13444500
2026-07-16,145.9499969482422,146.8699951171875,144.5500030517578,145.27999877929688,13518000
2026-07-17,147.36000061035156,150.0,147.1699981689453,149.02999877929688,19031400
2026-07-20,148.36000061035156,149.08999633789062,146.22999572753906,146.5,12149200
2026-07-21,151.7100067138672,151.75999450683594,148.47999572753906,149.00999450683594,13145300
2026-07-22,154.4499969482422,154.8000030517578,152.9499969482422,153.86000061035156,13788700
2026-07-23,156.88999938964844,158.57000732421875,156.05999755859375,156.60000610351562,15822800
2026-07-24,156.94000244140625,158.7100067138672,155.67999267578125,156.99000549316406,12091600
2026-07-27,154.77000427246094,155.4199981689453,152.5,153.07000732421875,13955800
2026-07-28,153.0399932861328,156.17999267578125,151.8800048828125,154.1699981689453,16299900
2026-07-29,156.75,159.07000732421875,155.86000061035156,157.72000122070312,14571300
2026-07-30,156.97000122070312,157.77999877929688,154.52999877929688,155.08999633789062,12578100
2026-07-31,155.44000244140625,156.16000366210938,152.13999938964844,153.74000549316406,15714200
2026-08-03,155.05999755859375,155.91000366210938,152.64999389648438,153.4600067138672,14532800
2026-08-04,153.9600067138672,154.83999633789062,149.08999633789062,151.6199951171875,14347900
2026-08-05,151.6300048828125,155.0399932861328,151.14999389648438,155.0399932861328,12227500
2026-08-06,154.83999633789062,154.8699951171875,151.83999633789062,154.22000122070312,11879100
2026-08-07,153.0399932861328,153.6699981689453,151.52999877929688,152.63999938964844,18455200
2026-08-10,159.7899932861328,160.3699951171875,154.4499969482422,154.5,19761600
2026-08-11,159.8000030517578,161.6699981689453,159.27000427246094,159.66000366210938,13744500
2026-08-12,159.75,160.22999572753906,157.55999755859375,158.5500030517578,13219500
2026-08-13,158.61000061035156,159.75999450683594,157.42999267578125,158.02999877929688,8258998
